0.342400	126.00
0.342420	120.00
0.342440	115.00
0.342460	111.00
0.342480	111.00
0.342500	116.00
0.342520	125.00
0.342540	133.00
0.342560	139.00
0.342580	141.00
0.342600	138.00
0.342620	131.00
0.342640	122.00
0.342660	114.00
0.342680	109.00
0.342700	110.00
0.342720	115.00
0.342740	123.00
0.342760	131.00
0.342780	136.00
0.342800	139.00
0.342820	137.00
0.342840	133.00
0.342860	126.00
0.342880	121.00
0.342900	117.00
0.342920	116.00
0.342940	117.00
0.342960	120.00
0.342980	123.00
0.343000	126.00
0.343020	128.00
0.343040	130.00
0.343060	129.00
0.343080	128.00
0.343100	127.00
0.343120	126.00
0.343140	125.00
0.343160	124.00
0.343180	124.00
0.343200	123.00
0.343220	123.00
0.343240	123.00
0.343260	124.00
0.343280	124.00
0.343300	125.00
0.343320	126.00
0.343340	127.00
0.343360	128.00
0.343380	128.00
0.343400	128.00
0.343420	127.00
0.343440	125.00
0.343460	124.00
0.343480	123.00
0.343500	122.00
0.343520	122.00
0.343540	123.00
0.343560	124.00
0.343580	126.00
0.343600	127.00
0.343620	127.00
0.343640	127.00
0.343660	127.00
0.343680	126.00
0.343700	126.00
0.343720	125.00
0.343740	124.00
0.343760	124.00
0.343780	124.00
0.343800	125.00
0.343820	125.00
0.343840	125.00
0.343860	126.00
0.343880	126.00
0.343900	126.00
0.343920	126.00
0.343940	126.00
0.343960	126.00
0.343980	126.00
0.344000	126.00
0.344020	125.00
0.344040	125.00
0.344060	124.00
0.344080	124.00
0.344100	124.00
0.344120	124.00
0.344140	125.00
0.344160	126.00
0.344180	126.00
0.344200	126.00
0.344220	126.00
0.344240	126.00
0.344260	126.00
0.344280	125.00
0.344300	125.00
0.344320	124.00
0.344340	124.00
0.344360	124.00
0.344380	125.00
0.344400	125.00
0.344420	125.00
0.344440	125.00
0.344460	125.00
0.344480	125.00
0.344500	125.00
0.344520	125.00
0.344540	126.00
0.344560	126.00
0.344580	126.00
0.344600	126.00
0.344620	126.00
0.344640	125.00
0.344660	125.00
0.344680	125.00
0.344700	125.00
0.344720	125.00
0.344740	125.00
0.344760	125.00
0.344780	125.00
0.344800	125.00
0.344820	125.00
0.344840	125.00
0.344860	125.00
0.344880	124.00
0.344900	125.00
0.344920	125.00
0.344940	126.00
0.344960	126.00
0.344980	127.00
0.345000	127.00
0.345020	126.00
0.345040	125.00
0.345060	123.00
0.345080	123.00
0.345100	123.00
0.345120	125.00
0.345140	127.00
0.345160	128.00
0.345180	129.00
0.345200	127.00
0.345220	125.00
0.345240	123.00
0.345260	121.00
0.345280	120.00
0.345300	120.00
0.345320	122.00
0.345340	125.00
0.345360	128.00
0.345380	130.00
0.345400	130.00
0.345420	128.00
0.345440	126.00
0.345460	124.00
0.345480	122.00
0.345500	121.00
0.345520	121.00
0.345540	122.00
0.345560	123.00
0.345580	125.00
0.345600	126.00
0.345620	127.00
0.345640	128.00
0.345660	127.00
0.345680	127.00
0.345700	126.00
0.345720	125.00
0.345740	125.00
0.345760	124.00
0.345780	124.00
0.345800	123.00
0.345820	123.00
0.345840	124.00
0.345860	125.00
0.345880	126.00
0.345900	127.00
0.345920	127.00
0.345940	126.00
0.345960	126.00
0.345980	125.00
0.346000	125.00
0.346020	124.00
0.346040	124.00
0.346060	125.00
0.346080	125.00
0.346100	125.00
0.346120	125.00
0.346140	125.00
0.346160	125.00
0.346180	125.00
0.346200	127.00
0.346220	128.00
0.346240	130.00
0.346260	131.00
0.346280	129.00
0.346300	125.00
0.346320	117.00
0.346340	110.00
0.346360	107.00
0.346380	112.00
0.346400	124.00
0.346420	140.00
0.346440	154.00
0.346460	158.00
0.346480	151.00
0.346500	132.00
0.346520	108.00
0.346540	88.00
0.346560	80.00
0.346580	89.00
0.346600	112.00
0.346620	140.00
0.346640	163.00
0.346660	173.00
0.346680	167.00
0.346700	147.00
0.346720	120.00
0.346740	94.00
0.346760	78.00
0.346780	78.00
0.346800	92.00
0.346820	115.00
0.346840	140.00
0.346860	157.00
0.346880	164.00
0.346900	160.00
0.346920	148.00
0.346940	133.00
0.346960	119.00
0.346980	109.00
0.347000	103.00
0.347020	103.00
0.347040	106.00
0.347060	112.00
0.347080	120.00
0.347100	127.00
0.347120	134.00
0.347140	138.00
0.347160	139.00
0.347180	138.00
0.347200	136.00
0.347220	132.00
0.347240	127.00
0.347260	122.00
0.347280	118.00
0.347300	116.00
0.347320	116.00
0.347340	117.00
0.347360	119.00
0.347380	122.00
0.347400	125.00
0.347420	128.00
0.347440	131.00
0.347460	133.00
0.347480	133.00
0.347500	132.00
0.347520	130.00
0.347540	127.00
0.347560	124.00
0.347580	121.00
0.347600	119.00
0.347620	118.00
0.347640	119.00
0.347660	121.00
0.347680	124.00
0.347700	127.00
0.347720	129.00
0.347740	131.00
0.347760	131.00
0.347780	130.00
0.347800	128.00
0.347820	126.00
0.347840	124.00
0.347860	123.00
0.347880	122.00
0.347900	122.00
0.347920	123.00
0.347940	123.00
0.347960	124.00
0.347980	124.00
0.348000	125.00
0.348020	126.00
